publish_date,outlet_id,conflict_id,death_reporting_count,human_rights_violations_count,id,death_report_percentage,hr_violation_percentage
2020-01-18 00:00:00,19,14,0.0,0.0,1,0.0,0.0
2020-01-21 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-01-21 00:00:00,62,1,0.0,0.0,1,0.0,0.0
2020-01-22 00:00:00,76,14,0.0,4.0,1,0.0,400.0
2020-01-23 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-01-24 00:00:00,47,14,0.0,0.0,1,0.0,0.0
2020-01-24 00:00:00,50,14,4.0,1.0,1,400.0,100.0
2020-01-26 00:00:00,25,14,10.0,1.0,1,1000.0,100.0
2020-01-26 00:00:00,61,14,23.0,2.0,2,1150.0,100.0
2020-01-26 00:00:00,98,14,0.0,0.0,1,0.0,0.0
2020-01-27 00:00:00,20,14,0.0,0.0,1,0.0,0.0
2020-01-27 00:00:00,77,14,21.0,3.0,1,2100.0,300.0
2020-01-28 00:00:00,2,14,0.0,1.0,1,0.0,100.0
2020-01-28 00:00:00,7,14,0.0,0.0,1,0.0,0.0
2020-01-28 00:00:00,9,14,0.0,0.0,1,0.0,0.0
2020-01-28 00:00:00,10,14,1.0,0.0,1,100.0,0.0
2020-01-28 00:00:00,17,14,2.0,2.0,2,100.0,100.0
2020-01-28 00:00:00,18,14,0.0,0.0,1,0.0,0.0
2020-01-28 00:00:00,19,14,0.0,0.0,3,0.0,0.0
2020-01-28 00:00:00,26,14,4.0,0.0,1,400.0,0.0
2020-01-28 00:00:00,27,14,11.0,2.0,1,1100.0,200.0
2020-01-28 00:00:00,50,14,0.0,0.0,1,0.0,0.0
2020-01-28 00:00:00,65,14,1.0,0.0,1,100.0,0.0
2020-01-28 00:00:00,76,14,3.0,2.0,1,300.0,200.0
2020-01-28 00:00:00,84,14,0.0,2.0,1,0.0,200.0
2020-01-28 00:00:00,102,14,1.0,0.0,1,100.0,0.0
2020-01-29 00:00:00,1,14,7.0,1.0,1,700.0,100.0
2020-01-29 00:00:00,2,14,0.0,0.0,1,0.0,0.0
2020-01-29 00:00:00,25,14,2.0,1.0,1,200.0,100.0
2020-01-29 00:00:00,26,14,0.0,5.0,2,0.0,250.0
2020-01-29 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-01-29 00:00:00,77,14,2.0,2.0,1,200.0,200.0
2020-01-30 00:00:00,1,14,1.0,0.0,1,100.0,0.0
2020-01-30 00:00:00,22,14,56.0,8.0,1,5600.0,800.0
2020-01-30 00:00:00,25,14,0.0,0.0,1,0.0,0.0
2020-01-30 00:00:00,39,14,2.0,0.0,1,200.0,0.0
2020-01-30 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-01-31 00:00:00,55,14,2.0,0.0,1,200.0,0.0
2020-01-31 00:00:00,73,14,3.0,2.0,1,300.0,200.0
2020-01-31 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-01-31 00:00:00,79,1,1.0,0.0,1,100.0,0.0
2020-01-31 00:00:00,91,14,2.0,8.0,1,200.0,800.0
2020-02-01 00:00:00,9,14,0.0,0.0,1,0.0,0.0
2020-02-01 00:00:00,84,14,0.0,0.0,1,0.0,0.0
2020-02-01 00:00:00,102,14,0.0,0.0,1,0.0,0.0
2020-02-02 00:00:00,26,14,4.0,2.0,1,400.0,200.0
2020-02-02 00:00:00,47,14,0.0,0.0,1,0.0,0.0
2020-02-02 00:00:00,86,14,0.0,0.0,1,0.0,0.0
2020-02-03 00:00:00,9,14,0.0,0.0,1,0.0,0.0
2020-02-03 00:00:00,64,14,3.0,1.0,1,300.0,100.0
2020-02-03 00:00:00,77,14,4.0,1.0,1,400.0,100.0
2020-02-03 00:00:00,91,14,0.0,1.0,1,0.0,100.0
2020-02-03 00:00:00,106,14,8.0,0.0,1,800.0,0.0
2020-02-04 00:00:00,75,14,0.0,0.0,1,0.0,0.0
2020-02-04 00:00:00,77,14,1.0,4.0,1,100.0,400.0
2020-02-05 00:00:00,61,14,4.0,0.0,1,400.0,0.0
2020-02-05 00:00:00,76,1,6.0,1.0,1,600.0,100.0
2020-02-05 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-02-05 00:00:00,108,14,0.0,0.0,1,0.0,0.0
2020-02-06 00:00:00,5,14,1.0,0.0,1,100.0,0.0
2020-02-06 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-02-07 00:00:00,24,14,2.0,0.0,1,200.0,0.0
2020-02-07 00:00:00,47,14,0.0,1.0,1,0.0,100.0
2020-02-07 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-02-08 00:00:00,99,14,0.0,0.0,1,0.0,0.0
2020-02-10 00:00:00,53,14,2.0,0.0,1,200.0,0.0
2020-02-11 00:00:00,5,14,0.0,0.0,1,0.0,0.0
2020-02-11 00:00:00,77,14,0.0,1.0,1,0.0,100.0
2020-02-12 00:00:00,35,14,4.0,9.0,1,400.0,900.0
2020-02-12 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-02-13 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-02-14 00:00:00,77,14,0.0,0.0,1,0.0,0.0
2020-02-18 00:00:00,2,14,0.0,0.0,1,0.0,0.0
2020-02-18 00:00:00,20,1,0.0,0.0,1,0.0,0.0
2020-02-18 00:00:00,67,14,0.0,0.0,1,0.0,0.0
2020-02-19 00:00:00,60,1,0.0,0.0,1,0.0,0.0
2020-02-19 00:00:00,60,14,1.0,1.0,1,100.0,100.0
2020-02-19 00:00:00,61,14,1.0,0.0,1,100.0,0.0
2020-02-19 00:00:00,94,1,0.0,0.0,1,0.0,0.0
2020-02-20 00:00:00,95,1,0.0,0.0,1,0.0,0.0
2020-02-20 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-02-21 00:00:00,45,14,2.0,2.0,1,200.0,200.0
2020-02-22 00:00:00,23,14,0.0,0.0,1,0.0,0.0
2020-02-22 00:00:00,60,14,1.0,27.0,1,100.0,2700.0
2020-02-22 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-02-22 00:00:00,81,14,1.0,0.0,1,100.0,0.0
2020-02-23 00:00:00,56,1,0.0,1.0,1,0.0,100.0
2020-02-24 00:00:00,60,1,0.0,0.0,2,0.0,0.0
2020-02-24 00:00:00,61,14,0.0,1.0,1,0.0,100.0
2020-02-25 00:00:00,77,14,4.0,11.0,1,400.0,1100.0
2020-02-26 00:00:00,20,14,14.0,2.0,1,1400.0,200.0
2020-02-26 00:00:00,105,14,2.0,5.0,1,200.0,500.0
2020-02-27 00:00:00,19,14,4.0,1.0,1,400.0,100.0
2020-02-27 00:00:00,79,14,0.0,0.0,1,0.0,0.0
2020-02-27 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-02-28 00:00:00,26,14,0.0,0.0,1,0.0,0.0
2020-02-29 00:00:00,64,14,7.0,1.0,1,700.0,100.0
2020-02-29 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-03-02 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-03-02 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-03-06 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-03-09 00:00:00,67,1,1.0,0.0,1,100.0,0.0
2020-03-11 00:00:00,105,1,1.0,0.0,1,100.0,0.0
2020-03-11 00:00:00,105,14,0.0,0.0,1,0.0,0.0
2020-03-12 00:00:00,83,14,10.0,1.0,1,1000.0,100.0
2020-03-15 00:00:00,76,14,16.0,0.0,1,1600.0,0.0
2020-03-16 00:00:00,20,1,2.0,0.0,1,200.0,0.0
2020-03-16 00:00:00,65,1,0.0,0.0,1,0.0,0.0
2020-03-18 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-03-21 00:00:00,86,14,0.0,0.0,1,0.0,0.0
2020-03-23 00:00:00,105,14,0.0,0.0,1,0.0,0.0
2020-03-26 00:00:00,7,14,0.0,0.0,1,0.0,0.0
2020-03-27 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-03-31,103,1,0.0,0.0,1,0.0,0.0
2020-03-31 00:00:00,5,14,0.0,0.0,1,0.0,0.0
2020-04-01 00:00:00,65,1,0.0,0.0,1,0.0,0.0
2020-04-01 00:00:00,105,14,4.0,0.0,1,400.0,0.0
2020-04-03,75,1,0.0,0.0,1,0.0,0.0
2020-04-06 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-04-08 00:00:00,48,14,3.0,0.0,1,300.0,0.0
2020-04-08 00:00:00,51,14,0.0,0.0,1,0.0,0.0
2020-04-10 00:00:00,48,14,5.0,0.0,1,500.0,0.0
2020-04-11 00:00:00,48,14,0.0,0.0,1,0.0,0.0
2020-04-11 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-04-13 00:00:00,61,14,3.0,2.0,1,300.0,200.0
2020-04-13 00:00:00,75,14,0.0,0.0,1,0.0,0.0
2020-04-13 00:00:00,102,1,0.0,0.0,1,0.0,0.0
2020-04-14 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-04-14 00:00:00,106,14,0.0,1.0,1,0.0,100.0
2020-04-15 00:00:00,61,14,3.0,21.0,4,75.0,525.0
2020-04-17 00:00:00,61,14,0.0,3.0,4,0.0,75.0
2020-04-18 00:00:00,61,14,13.0,10.0,2,650.0,500.0
2020-04-20 00:00:00,61,14,4.0,7.0,1,400.0,700.0
2020-04-21 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-04-22 00:00:00,48,14,0.0,0.0,1,0.0,0.0
2020-04-23 00:00:00,102,1,0.0,0.0,1,0.0,0.0
2020-04-24 00:00:00,61,14,3.0,0.0,2,150.0,0.0
2020-04-24 00:00:00,92,14,1.0,0.0,1,100.0,0.0
2020-04-25 00:00:00,48,14,8.0,2.0,2,400.0,100.0
2020-04-26 00:00:00,48,14,3.0,0.0,2,150.0,0.0
2020-04-26 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-04-27 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-04-27 00:00:00,105,14,0.0,0.0,1,0.0,0.0
2020-04-27 00:00:00,108,14,0.0,0.0,1,0.0,0.0
2020-04-28 00:00:00,28,1,0.0,0.0,1,0.0,0.0
2020-04-29 00:00:00,61,14,0.0,0.0,2,0.0,0.0
2020-04-30 00:00:00,61,14,15.0,1.0,1,1500.0,100.0
2020-04-30 00:00:00,79,14,1.0,0.0,2,50.0,0.0
2020-04-30 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-05-02 00:00:00,49,1,3.0,0.0,1,300.0,0.0
2020-05-02 00:00:00,61,14,0.0,1.0,1,0.0,100.0
2020-05-04 00:00:00,48,14,0.0,0.0,1,0.0,0.0
2020-05-08 00:00:00,79,14,6.0,0.0,1,600.0,0.0
2020-05-10 00:00:00,81,1,0.0,2.0,1,0.0,200.0
2020-05-11 00:00:00,103,14,1.0,0.0,1,100.0,0.0
2020-05-14 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-05-14 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-05-15 00:00:00,65,1,0.0,0.0,1,0.0,0.0
2020-05-15 00:00:00,85,14,0.0,2.0,1,0.0,200.0
2020-05-16 00:00:00,61,14,1.0,0.0,1,100.0,0.0
2020-05-18 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-05-19 00:00:00,61,14,11.0,1.0,1,1100.0,100.0
2020-05-19 00:00:00,77,14,0.0,0.0,1,0.0,0.0
2020-05-20 00:00:00,73,14,5.0,0.0,1,500.0,0.0
2020-05-20 00:00:00,77,14,4.0,0.0,1,400.0,0.0
2020-05-21 00:00:00,5,14,2.0,3.0,1,200.0,300.0
2020-05-21 00:00:00,61,14,1.0,1.0,1,100.0,100.0
2020-05-25 00:00:00,48,14,0.0,0.0,2,0.0,0.0
2020-05-27 00:00:00,61,14,0.0,1.0,1,0.0,100.0
2020-05-27 00:00:00,79,14,4.0,2.0,1,400.0,200.0
2020-05-27 00:00:00,83,14,1.0,0.0,1,100.0,0.0
2020-06-02 00:00:00,103,1,2.0,1.0,1,200.0,100.0
2020-06-04 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-06-05 00:00:00,28,14,0.0,9.0,1,0.0,900.0
2020-06-05 00:00:00,73,14,2.0,1.0,1,200.0,100.0
2020-06-05 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-06-10 00:00:00,61,1,0.0,0.0,1,0.0,0.0
2020-06-10 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-06-11 00:00:00,103,14,0.0,0.0,1,0.0,0.0
2020-06-12 00:00:00,39,14,1.0,2.0,1,100.0,200.0
2020-06-12 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-06-12 00:00:00,85,14,0.0,0.0,1,0.0,0.0
2020-06-13 00:00:00,55,1,2.0,2.0,1,200.0,200.0
2020-06-17 00:00:00,102,1,0.0,0.0,1,0.0,0.0
2020-06-18 00:00:00,76,14,3.0,0.0,1,300.0,0.0
2020-06-18 00:00:00,79,14,1.0,4.0,1,100.0,400.0
2020-06-19 00:00:00,103,1,0.0,0.0,1,0.0,0.0
2020-06-23 00:00:00,63,1,0.0,2.0,1,0.0,200.0
2020-06-23 00:00:00,76,14,4.0,0.0,1,400.0,0.0
2020-06-25 00:00:00,68,1,1.0,0.0,1,100.0,0.0
2020-06-25 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-06-26 00:00:00,103,1,0.0,0.0,1,0.0,0.0
2020-06-29 00:00:00,28,14,0.0,0.0,1,0.0,0.0
2020-06-29 00:00:00,47,14,6.0,0.0,1,600.0,0.0
2020-07-01 00:00:00,99,14,0.0,0.0,1,0.0,0.0
2020-07-02 00:00:00,9,14,0.0,0.0,1,0.0,0.0
2020-07-02 00:00:00,83,1,0.0,0.0,1,0.0,0.0
2020-07-02 00:00:00,103,14,1.0,0.0,1,100.0,0.0
2020-07-04 00:00:00,65,1,3.0,0.0,1,300.0,0.0
2020-07-06 00:00:00,105,14,0.0,0.0,1,0.0,0.0
2020-07-08 00:00:00,48,14,0.0,0.0,1,0.0,0.0
2020-07-08 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-07-09 00:00:00,108,14,0.0,1.0,1,0.0,100.0
2020-07-11 00:00:00,9,14,0.0,0.0,1,0.0,0.0
2020-07-13 00:00:00,106,14,1.0,0.0,1,100.0,0.0
2020-07-15 00:00:00,55,1,3.0,1.0,1,300.0,100.0
2020-07-15 00:00:00,103,1,0.0,0.0,1,0.0,0.0
2020-07-16 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-07-17 00:00:00,19,14,0.0,0.0,1,0.0,0.0
2020-07-17 00:00:00,73,14,12.0,0.0,1,1200.0,0.0
2020-07-19 00:00:00,106,14,0.0,1.0,1,0.0,100.0
2020-07-21 00:00:00,50,14,0.0,0.0,1,0.0,0.0
2020-07-21 00:00:00,56,1,0.0,0.0,1,0.0,0.0
2020-07-21 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-07-23 00:00:00,83,14,2.0,0.0,1,200.0,0.0
2020-07-24 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-07-27 00:00:00,79,14,7.0,0.0,1,700.0,0.0
2020-07-28 00:00:00,73,14,3.0,1.0,1,300.0,100.0
2020-07-29 00:00:00,76,14,7.0,1.0,1,700.0,100.0
2020-07-30 00:00:00,79,14,0.0,0.0,1,0.0,0.0
2020-07-31 00:00:00,19,1,0.0,0.0,1,0.0,0.0
2020-07-31 00:00:00,85,1,0.0,0.0,1,0.0,0.0
2020-08-03 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-08-04 00:00:00,83,14,3.0,1.0,1,300.0,100.0
2020-08-06 00:00:00,49,1,0.0,1.0,1,0.0,100.0
2020-08-06 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-08-07 00:00:00,79,14,1.0,0.0,1,100.0,0.0
2020-08-11 00:00:00,75,14,3.0,2.0,1,300.0,200.0
2020-08-11 00:00:00,77,14,0.0,0.0,1,0.0,0.0
2020-08-13 00:00:00,20,14,0.0,0.0,1,0.0,0.0
2020-08-13 00:00:00,60,14,0.0,0.0,1,0.0,0.0
2020-08-14 00:00:00,26,14,0.0,0.0,1,0.0,0.0
2020-08-14 00:00:00,48,14,6.0,0.0,1,600.0,0.0
2020-08-14 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-08-15 00:00:00,106,14,1.0,1.0,1,100.0,100.0
2020-08-16 00:00:00,73,14,2.0,0.0,1,200.0,0.0
2020-08-18 00:00:00,103,14,0.0,0.0,1,0.0,0.0
2020-08-19 00:00:00,81,1,0.0,0.0,1,0.0,0.0
2020-08-20 00:00:00,48,14,0.0,0.0,1,0.0,0.0
2020-08-20 00:00:00,103,1,0.0,0.0,1,0.0,0.0
2020-08-21 00:00:00,61,14,1.0,1.0,1,100.0,100.0
2020-08-21 00:00:00,96,14,0.0,0.0,1,0.0,0.0
2020-08-23,67,1,0.0,0.0,1,0.0,0.0
2020-08-25 00:00:00,56,14,0.0,1.0,1,0.0,100.0
2020-08-25 00:00:00,61,14,4.0,0.0,1,400.0,0.0
2020-08-26 00:00:00,93,14,7.0,0.0,1,700.0,0.0
2020-08-27 00:00:00,28,14,2.0,4.0,1,200.0,400.0
2020-08-27 00:00:00,39,14,0.0,0.0,1,0.0,0.0
2020-08-28 00:00:00,25,14,0.0,0.0,1,0.0,0.0
2020-08-28 00:00:00,61,14,0.0,2.0,1,0.0,200.0
2020-08-28 00:00:00,108,1,0.0,0.0,1,0.0,0.0
2020-08-30 00:00:00,56,1,2.0,0.0,1,200.0,0.0
2020-08-30 00:00:00,89,1,0.0,0.0,1,0.0,0.0
2020-08-31 00:00:00,34,1,0.0,0.0,1,0.0,0.0
2020-09-01 00:00:00,9,14,5.0,19.0,1,500.0,1900.0
2020-09-01 00:00:00,25,14,0.0,0.0,1,0.0,0.0
2020-09-01 00:00:00,65,1,0.0,3.0,1,0.0,300.0
2020-09-02 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-09-02 00:00:00,103,1,0.0,0.0,1,0.0,0.0
2020-09-02 00:00:00,106,14,2.0,0.0,1,200.0,0.0
2020-09-03 00:00:00,68,1,0.0,1.0,1,0.0,100.0
2020-09-03 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-09-05 00:00:00,55,1,3.0,0.0,1,300.0,0.0
2020-09-06 00:00:00,64,14,0.0,0.0,1,0.0,0.0
2020-09-11 00:00:00,49,1,0.0,0.0,1,0.0,0.0
2020-09-12 00:00:00,55,1,0.0,0.0,1,0.0,0.0
2020-09-13 00:00:00,1,1,0.0,0.0,1,0.0,0.0
2020-09-15 00:00:00,27,14,0.0,0.0,1,0.0,0.0
2020-09-15 00:00:00,65,1,0.0,0.0,1,0.0,0.0
2020-09-15 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-09-15 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-09-16 00:00:00,47,14,0.0,1.0,1,0.0,100.0
2020-09-16 00:00:00,49,1,0.0,1.0,1,0.0,100.0
2020-09-16 00:00:00,77,14,0.0,0.0,1,0.0,0.0
2020-09-16 00:00:00,91,14,1.0,0.0,1,100.0,0.0
2020-09-16 00:00:00,99,14,12.0,1.0,1,1200.0,100.0
2020-09-17 00:00:00,77,14,1.0,1.0,1,100.0,100.0
2020-09-22 00:00:00,20,1,6.0,9.0,1,600.0,900.0
2020-09-22 00:00:00,26,14,0.0,0.0,1,0.0,0.0
2020-09-22 00:00:00,84,14,8.0,4.0,1,800.0,400.0
2020-09-23 00:00:00,26,14,0.0,1.0,1,0.0,100.0
2020-09-23 00:00:00,63,14,0.0,0.0,1,0.0,0.0
2020-09-23 00:00:00,74,14,2.0,0.0,1,200.0,0.0
2020-09-23 00:00:00,106,14,5.0,3.0,1,500.0,300.0
2020-09-24 00:00:00,55,1,2.0,0.0,1,200.0,0.0
2020-09-25 00:00:00,108,14,5.0,0.0,1,500.0,0.0
2020-09-27 00:00:00,93,14,0.0,1.0,1,0.0,100.0
2020-09-29 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-09-30 00:00:00,77,14,3.0,2.0,1,300.0,200.0
2020-10-01 00:00:00,61,14,1.0,1.0,1,100.0,100.0
2020-10-02 00:00:00,49,1,0.0,0.0,1,0.0,0.0
2020-10-04 00:00:00,102,14,3.0,0.0,1,300.0,0.0
2020-10-05 00:00:00,49,1,0.0,0.0,1,0.0,0.0
2020-10-06 00:00:00,26,14,0.0,0.0,1,0.0,0.0
2020-10-06 00:00:00,76,14,1.0,0.0,1,100.0,0.0
2020-10-08 00:00:00,4,1,0.0,0.0,1,0.0,0.0
2020-10-08 00:00:00,4,14,0.0,0.0,1,0.0,0.0
2020-10-08 00:00:00,56,1,0.0,1.0,1,0.0,100.0
2020-10-09 00:00:00,8,14,0.0,0.0,1,0.0,0.0
2020-10-11 00:00:00,55,1,0.0,0.0,1,0.0,0.0
2020-10-13 00:00:00,75,14,0.0,0.0,1,0.0,0.0
2020-10-14 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-10-16 00:00:00,49,14,0.0,2.0,1,0.0,200.0
2020-10-16 00:00:00,56,1,0.0,0.0,1,0.0,0.0
2020-10-16 00:00:00,108,14,1.0,0.0,1,100.0,0.0
2020-10-19 00:00:00,103,1,0.0,0.0,1,0.0,0.0
2020-10-21 00:00:00,102,1,0.0,0.0,1,0.0,0.0
2020-10-23 00:00:00,20,1,0.0,0.0,1,0.0,0.0
2020-10-23 00:00:00,56,1,0.0,0.0,1,0.0,0.0
2020-10-25 00:00:00,99,14,1.0,0.0,2,50.0,0.0
2020-10-26 00:00:00,79,14,0.0,0.0,1,0.0,0.0
2020-10-26 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-10-29 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-11-05 00:00:00,1,1,0.0,0.0,1,0.0,0.0
2020-11-07 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-11-08 00:00:00,17,14,1.0,1.0,1,100.0,100.0
2020-11-09 00:00:00,49,14,3.0,0.0,1,300.0,0.0
2020-11-10 00:00:00,8,14,7.0,0.0,1,700.0,0.0
2020-11-11 00:00:00,69,14,1.0,0.0,1,100.0,0.0
2020-11-11 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-11-12 00:00:00,103,14,1.0,0.0,1,100.0,0.0
2020-11-12 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-11-13 00:00:00,102,14,0.0,7.0,1,0.0,700.0
2020-11-14 00:00:00,65,1,1.0,0.0,1,100.0,0.0
2020-11-14 00:00:00,102,14,0.0,0.0,1,0.0,0.0
2020-11-16 00:00:00,20,1,0.0,0.0,1,0.0,0.0
2020-11-16 00:00:00,61,14,6.0,4.0,1,600.0,400.0
2020-11-17 00:00:00,13,14,0.0,0.0,1,0.0,0.0
2020-11-17 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-11-18 00:00:00,76,1,0.0,0.0,1,0.0,0.0
2020-11-19 00:00:00,61,14,9.0,1.0,1,900.0,100.0
2020-11-19 00:00:00,103,14,0.0,0.0,1,0.0,0.0
2020-11-20 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-11-20 00:00:00,77,14,0.0,0.0,1,0.0,0.0
2020-11-24 00:00:00,105,14,0.0,0.0,1,0.0,0.0
2020-11-27 00:00:00,5,14,2.0,0.0,1,200.0,0.0
2020-11-30 00:00:00,83,14,0.0,0.0,1,0.0,0.0
2020-12-01 00:00:00,46,1,0.0,0.0,1,0.0,0.0
2020-12-01 00:00:00,102,14,0.0,0.0,1,0.0,0.0
2020-12-02 00:00:00,93,14,0.0,0.0,1,0.0,0.0
2020-12-03 00:00:00,4,14,0.0,0.0,1,0.0,0.0
2020-12-03 00:00:00,61,14,3.0,1.0,1,300.0,100.0
2020-12-03 00:00:00,65,1,0.0,0.0,1,0.0,0.0
2020-12-03 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-12-03 00:00:00,108,14,0.0,4.0,1,0.0,400.0
2020-12-06 00:00:00,73,14,0.0,0.0,1,0.0,0.0
2020-12-08 00:00:00,35,14,1.0,0.0,1,100.0,0.0
2020-12-08 00:00:00,75,14,2.0,0.0,1,200.0,0.0
2020-12-09 00:00:00,48,14,0.0,0.0,1,0.0,0.0
2020-12-10 00:00:00,103,14,0.0,0.0,2,0.0,0.0
2020-12-11 00:00:00,48,14,0.0,1.0,1,0.0,100.0
2020-12-11 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2020-12-11 00:00:00,76,14,0.0,0.0,1,0.0,0.0
2020-12-14 00:00:00,52,1,7.0,1.0,1,700.0,100.0
2020-12-14 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-12-15 00:00:00,10,14,0.0,0.0,1,0.0,0.0
2020-12-15 00:00:00,105,14,0.0,0.0,1,0.0,0.0
2020-12-16 00:00:00,80,1,4.0,40.0,1,400.0,4000.0
2020-12-17 00:00:00,76,14,0.0,25.0,1,0.0,2500.0
2020-12-17 00:00:00,106,14,0.0,0.0,1,0.0,0.0
2020-12-18 00:00:00,101,14,7.0,0.0,1,700.0,0.0
2020-12-21 00:00:00,3,1,2.0,1.0,1,200.0,100.0
2020-12-22 00:00:00,77,14,1.0,0.0,1,100.0,0.0
2020-12-26 00:00:00,73,1,2.0,0.0,1,200.0,0.0
2020-12-26 00:00:00,85,14,1.0,3.0,1,100.0,300.0
2020-12-27 00:00:00,91,14,6.0,1.0,1,600.0,100.0
2020-12-28 00:00:00,108,14,2.0,0.0,1,200.0,0.0
2020-12-30 00:00:00,105,1,0.0,0.0,1,0.0,0.0
2020-12-30 00:00:00,105,14,0.0,0.0,1,0.0,0.0
2020-12-31 00:00:00,76,14,3.0,0.0,1,300.0,0.0
2020-12-31 00:00:00,93,14,0.0,0.0,1,0.0,0.0
2021-01-01 00:00:00,22,1,0.0,0.0,1,0.0,0.0
2021-01-01 00:00:00,93,14,10.0,0.0,1,1000.0,0.0
2021-01-01 00:00:00,102,14,0.0,1.0,1,0.0,100.0
2021-01-03 00:00:00,55,1,0.0,0.0,1,0.0,0.0
2021-01-04 00:00:00,76,1,0.0,0.0,1,0.0,0.0
2021-01-04 00:00:00,108,14,0.0,0.0,1,0.0,0.0
2021-01-05 00:00:00,67,1,0.0,0.0,1,0.0,0.0
2021-01-05 00:00:00,68,1,0.0,0.0,1,0.0,0.0
2021-01-06 00:00:00,20,1,0.0,1.0,1,0.0,100.0
2021-01-06 00:00:00,103,14,0.0,0.0,1,0.0,0.0
2021-01-11 00:00:00,103,1,0.0,0.0,1,0.0,0.0
2021-01-12 00:00:00,61,14,0.0,1.0,1,0.0,100.0
2021-01-13,76,1,0.0,0.0,1,0.0,0.0
2021-01-13 00:00:00,93,14,1.0,4.0,1,100.0,400.0
2021-01-14 00:00:00,35,14,0.0,0.0,1,0.0,0.0
2021-01-14 00:00:00,108,14,0.0,2.0,1,0.0,200.0
2021-01-16 00:00:00,61,14,0.0,0.0,1,0.0,0.0
2021-01-17 00:00:00,31,14,1.0,17.0,1,100.0,1700.0
2021-01-21 00:00:00,68,1,0.0,0.0,1,0.0,0.0
2021-01-21 00:00:00,93,14,0.0,0.0,1,0.0,0.0
2021-01-22 00:00:00,55,1,0.0,0.0,1,0.0,0.0
2021-01-22 00:00:00,80,1,4.0,9.0,1,400.0,900.0
2021-01-23 00:00:00,61,14,12.0,0.0,1,1200.0,0.0
2021-01-23 00:00:00,65,1,1.0,1.0,1,100.0,100.0
2021-01-24 00:00:00,65,1,0.0,0.0,2,0.0,0.0
2021-01-26 00:00:00,7,14,2.0,1.0,1,200.0,100.0
2021-01-26 00:00:00,19,1,0.0,0.0,1,0.0,0.0
