publish_date,outlet_id,conflict_id,sentiment,sentiment_category,sentiment_intensity
2011-12-29 00:00:00,48,14,0.0881185807656396,positive,0.0881185807656396
2012-01-18 00:00:00,47,14,0.070022755022755,positive,0.070022755022755
2012-02-13 00:00:00,48,14,-0.0361904761904761,neutral,0.0361904761904761
2012-02-25 00:00:00,39,14,0.0057519640852974,neutral,0.0057519640852974
2012-02-27 00:00:00,77,14,,neutral,
2012-02-29 00:00:00,76,14,0.0737075035333623,positive,0.0737075035333623
2012-03-01 00:00:00,48,14,0.1975,positive,0.1975
2012-03-02 00:00:00,77,14,-0.0163594623925202,neutral,0.0163594623925202
2012-03-13 00:00:00,103,14,0.0497625773473231,neutral,0.0497625773473231
2012-03-15 00:00:00,76,14,0.0379349816849816,neutral,0.0379349816849816
2012-03-26 00:00:00,85,14,0.0681818181818181,positive,0.0681818181818181
2012-03-27 00:00:00,106,14,0.121480450766165,positive,0.121480450766165
2012-04-03 00:00:00,47,14,0.0872562582345191,positive,0.0872562582345191
2012-04-20 00:00:00,64,1,,neutral,
2012-04-25 00:00:00,67,1,0.2046464646464646,positive,0.2046464646464646
2012-04-27 00:00:00,67,1,-0.005050505050505,neutral,0.005050505050505
2012-05-21 00:00:00,76,14,0.1107244494635798,positive,0.1107244494635798
2012-05-23 00:00:00,35,14,-0.0759990842490843,negative,0.15333424908424909
2012-06-11 00:00:00,76,14,,neutral,
2012-06-13 00:00:00,35,14,0.0633454106280193,positive,0.0633454106280193
2012-06-26 00:00:00,31,14,0.0750565656565656,positive,0.0750565656565656
2012-07-09 00:00:00,32,14,0.0880068943402276,positive,0.0880068943402276
2012-07-10 00:00:00,77,14,0.003781512605042,neutral,0.003781512605042
2012-07-16 00:00:00,77,14,0.0478994308160975,neutral,0.0478994308160975
2012-07-28 00:00:00,39,14,0.1194444444444444,positive,0.1194444444444444
2012-08-01 00:00:00,77,14,-0.0116666666666666,neutral,0.0116666666666666
2012-08-07 00:00:00,31,14,0.0,neutral,0.0
2012-08-15 00:00:00,48,14,0.1022827481160814,positive,0.1022827481160814
2012-08-26 00:00:00,58,14,0.0607652417027417,positive,0.0607652417027417
2012-08-30 00:00:00,98,14,0.0098746081504702,neutral,0.0098746081504702
2012-08-31 00:00:00,67,1,,neutral,
2012-09-12 00:00:00,76,14,0.0197879962414846,neutral,0.0197879962414846
2012-09-13 00:00:00,13,1,0.0735727018079959,positive,0.0735727018079959
2012-09-22 00:00:00,39,14,-0.02008547008547,neutral,0.02008547008547
2012-10-03 00:00:00,92,14,0.1774252262888626,positive,0.1774252262888626
2012-10-11 00:00:00,46,14,0.0992737205074867,positive,0.0992737205074867
2012-10-25 00:00:00,75,14,,neutral,
2012-11-09 00:00:00,37,14,0.1095230078563412,positive,0.1095230078563412
2012-11-14 00:00:00,47,14,0.0205069491911597,neutral,0.0205069491911597
2012-11-15 00:00:00,87,14,,neutral,
