publish_date,outlet_id,conflict_id,death_reporting_count,human_rights_violations_count,id,death_report_percentage,hr_violation_percentage,article_count,normalized_death_report,normalized_hr_violation
2023-04-29 00:00:00,55,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-04-29 00:00:00,69,14,3.0,2.0,1,300.0,200.0,1,3.0,2.0
2023-04-29 00:00:00,77,1,0.0,1.0,1,0.0,100.0,9,0.0,0.1111111111111111
2023-04-29 00:00:00,83,1,0.0,0.0,2,0.0,0.0,9,0.0,0.0
2023-04-29 00:00:00,95,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-04-29 00:00:00,98,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-04-30 00:00:00,15,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-04-30 00:00:00,44,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-04-30 00:00:00,47,1,1.0,0.0,1,100.0,0.0,4,0.25,0.0
2023-04-30 00:00:00,52,1,1.0,0.0,1,100.0,0.0,4,0.25,0.0
2023-05-01,14,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
2023-05-01 00:00:00,22,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-01 00:00:00,30,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-01 00:00:00,33,1,0.0,5.0,1,0.0,500.0,4,0.0,1.25
2023-05-01 00:00:00,52,1,3.0,1.0,1,300.0,100.0,4,0.75,0.25
2023-05-01 00:00:00,105,14,1.0,0.0,2,50.0,0.0,2,0.5,0.0
2023-05-02 00:00:00,13,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-02 00:00:00,24,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-02 00:00:00,26,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-02 00:00:00,35,14,0.0,0.0,1,0.0,0.0,2,0.0,0.0
2023-05-02 00:00:00,48,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-02 00:00:00,65,1,0.0,2.0,2,0.0,100.0,11,0.0,0.18181818181818182
2023-05-02 00:00:00,77,1,4.0,4.0,1,400.0,400.0,11,0.36363636363636365,0.36363636363636365
2023-05-02 00:00:00,79,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-02 00:00:00,86,1,8.0,1.0,1,800.0,100.0,11,0.7272727272727273,0.09090909090909091
2023-05-02 00:00:00,94,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-02 00:00:00,103,14,2.0,0.0,1,200.0,0.0,2,1.0,0.0
2023-05-02 00:00:00,105,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-03 00:00:00,39,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-03 00:00:00,51,14,0.0,0.0,1,0.0,0.0,1,0.0,0.0
2023-05-03 00:00:00,52,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-03 00:00:00,53,1,0.0,2.0,1,0.0,200.0,8,0.0,0.25
2023-05-03 00:00:00,75,1,0.0,1.0,1,0.0,100.0,8,0.0,0.125
2023-05-03 00:00:00,79,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-03 00:00:00,80,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-03 00:00:00,96,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-03 00:00:00,102,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-04 00:00:00,23,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-04 00:00:00,33,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-04 00:00:00,35,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-04 00:00:00,39,1,2.0,0.0,1,200.0,0.0,12,0.16666666666666666,0.0
2023-05-04 00:00:00,41,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-04 00:00:00,52,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-04 00:00:00,68,1,0.0,1.0,1,0.0,100.0,12,0.0,0.08333333333333333
2023-05-04 00:00:00,75,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-04 00:00:00,83,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-04 00:00:00,85,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-04 00:00:00,92,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-04 00:00:00,102,1,0.0,2.0,1,0.0,200.0,12,0.0,0.16666666666666666
2023-05-05 00:00:00,14,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-05 00:00:00,18,14,3.0,1.0,1,300.0,100.0,1,3.0,1.0
2023-05-05 00:00:00,19,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-05 00:00:00,41,1,1.0,0.0,1,100.0,0.0,10,0.1,0.0
2023-05-05 00:00:00,43,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-05 00:00:00,51,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-05 00:00:00,79,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-05 00:00:00,85,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-05 00:00:00,87,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-05 00:00:00,93,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-05 00:00:00,98,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-06 00:00:00,55,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0
2023-05-06 00:00:00,87,1,3.0,2.0,1,300.0,200.0,2,1.5,1.0
2023-05-07 00:00:00,65,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0
2023-05-08 00:00:00,3,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-08 00:00:00,6,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-08 00:00:00,27,1,4.0,5.0,1,400.0,500.0,9,0.4444444444444444,0.5555555555555556
2023-05-08 00:00:00,41,1,3.0,3.0,1,300.0,300.0,9,0.3333333333333333,0.3333333333333333
2023-05-08 00:00:00,42,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-08 00:00:00,44,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-08 00:00:00,75,1,1.0,0.0,1,100.0,0.0,9,0.1111111111111111,0.0
2023-05-08 00:00:00,92,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-08 00:00:00,98,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-09 00:00:00,9,14,13.0,0.0,1,1300.0,0.0,3,4.333333333333333,0.0
2023-05-09 00:00:00,18,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-09 00:00:00,21,1,3.0,13.0,2,150.0,650.0,13,0.23076923076923078,1.0
2023-05-09 00:00:00,27,1,2.0,0.0,1,200.0,0.0,13,0.15384615384615385,0.0
2023-05-09 00:00:00,41,14,3.0,1.0,1,300.0,100.0,3,1.0,0.3333333333333333
2023-05-09 00:00:00,48,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-09 00:00:00,60,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-09 00:00:00,76,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-09 00:00:00,77,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-09 00:00:00,79,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-09 00:00:00,83,1,3.0,0.0,1,300.0,0.0,13,0.23076923076923078,0.0
2023-05-09 00:00:00,89,1,2.0,0.0,1,200.0,0.0,13,0.15384615384615385,0.0
2023-05-09 00:00:00,93,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-09 00:00:00,96,1,1.0,0.0,1,100.0,0.0,13,0.07692307692307693,0.0
2023-05-09 00:00:00,108,14,0.0,6.0,1,0.0,600.0,3,0.0,2.0
2023-05-10,35,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
2023-05-10 00:00:00,3,1,0.0,8.0,1,0.0,800.0,12,0.0,0.6666666666666666
2023-05-10 00:00:00,8,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-10 00:00:00,8,14,1.0,0.0,1,100.0,0.0,5,0.2,0.0
2023-05-10 00:00:00,18,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-10 00:00:00,21,1,1.0,2.0,1,100.0,200.0,12,0.08333333333333333,0.16666666666666666
2023-05-10 00:00:00,34,14,0.0,0.0,1,0.0,0.0,5,0.0,0.0
2023-05-10 00:00:00,42,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-10 00:00:00,48,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-10 00:00:00,67,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-10 00:00:00,83,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-10 00:00:00,85,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-10 00:00:00,89,1,1.0,1.0,1,100.0,100.0,12,0.08333333333333333,0.08333333333333333
2023-05-10 00:00:00,93,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-10 00:00:00,93,14,0.0,0.0,1,0.0,0.0,5,0.0,0.0
2023-05-10 00:00:00,102,14,0.0,0.0,1,0.0,0.0,5,0.0,0.0
2023-05-10 00:00:00,103,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-10 00:00:00,105,14,2.0,1.0,1,200.0,100.0,5,0.4,0.2
2023-05-11 00:00:00,2,14,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-11 00:00:00,8,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-11 00:00:00,10,14,0.0,1.0,1,0.0,100.0,8,0.0,0.125
2023-05-11 00:00:00,12,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-11 00:00:00,12,14,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-11 00:00:00,21,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-11 00:00:00,26,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-11 00:00:00,27,14,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-11 00:00:00,33,1,3.0,15.0,2,150.0,750.0,11,0.2727272727272727,1.3636363636363635
2023-05-11 00:00:00,39,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-11 00:00:00,39,14,2.0,10.0,1,200.0,1000.0,8,0.25,1.25
2023-05-11 00:00:00,41,14,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-11 00:00:00,51,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-11 00:00:00,51,14,19.0,0.0,1,1900.0,0.0,8,2.375,0.0
2023-05-11 00:00:00,74,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-11 00:00:00,75,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-11 00:00:00,92,14,0.0,1.0,1,0.0,100.0,8,0.0,0.125
2023-05-11 00:00:00,102,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-12,10,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0
2023-05-12,43,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0
2023-05-12 00:00:00,6,14,0.0,0.0,1,0.0,0.0,3,0.0,0.0
2023-05-12 00:00:00,9,14,0.0,0.0,1,0.0,0.0,3,0.0,0.0
2023-05-12 00:00:00,21,1,1.0,1.0,1,100.0,100.0,9,0.1111111111111111,0.1111111111111111
2023-05-12 00:00:00,26,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-12 00:00:00,41,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-12 00:00:00,44,14,8.0,3.0,1,800.0,300.0,3,2.6666666666666665,1.0
2023-05-12 00:00:00,50,1,11.0,2.0,1,1100.0,200.0,9,1.2222222222222223,0.2222222222222222
2023-05-12 00:00:00,94,1,0.0,1.0,1,0.0,100.0,9,0.0,0.1111111111111111
2023-05-12 00:00:00,95,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-12 00:00:00,103,1,0.0,0.0,1,0.0,0.0,9,0.0,0.0
2023-05-12 00:00:00,105,1,5.0,0.0,2,250.0,0.0,9,0.5555555555555556,0.0
2023-05-13 00:00:00,7,14,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-13 00:00:00,8,1,1.0,2.0,2,50.0,100.0,13,0.07692307692307693,0.15384615384615385
2023-05-13 00:00:00,13,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-13 00:00:00,43,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-13 00:00:00,47,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-13 00:00:00,47,14,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-13 00:00:00,51,1,0.0,0.0,3,0.0,0.0,13,0.0,0.0
2023-05-13 00:00:00,52,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-13 00:00:00,59,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-13 00:00:00,72,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-13 00:00:00,74,14,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-13 00:00:00,77,1,0.0,0.0,1,0.0,0.0,13,0.0,0.0
2023-05-13 00:00:00,99,1,1.0,0.0,1,100.0,0.0,13,0.07692307692307693,0.0
2023-05-13 00:00:00,99,14,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-14 00:00:00,7,1,0.0,1.0,1,0.0,100.0,11,0.0,0.09090909090909091
2023-05-14 00:00:00,21,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-14 00:00:00,28,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-14 00:00:00,33,1,0.0,0.0,2,0.0,0.0,11,0.0,0.0
2023-05-14 00:00:00,34,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-14 00:00:00,51,1,0.0,2.0,2,0.0,100.0,11,0.0,0.18181818181818182
2023-05-14 00:00:00,55,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-14 00:00:00,86,14,2.0,0.0,1,200.0,0.0,1,2.0,0.0
2023-05-14 00:00:00,87,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-14 00:00:00,93,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-15,99,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
2023-05-15 00:00:00,4,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2023-05-15 00:00:00,9,14,16.0,0.0,1,1600.0,0.0,8,2.0,0.0
2023-05-15 00:00:00,24,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2023-05-15 00:00:00,30,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2023-05-15 00:00:00,34,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2023-05-15 00:00:00,41,1,5.0,0.0,2,250.0,0.0,17,0.29411764705882354,0.0
2023-05-15 00:00:00,41,14,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-15 00:00:00,48,1,0.0,5.0,1,0.0,500.0,17,0.0,0.29411764705882354
2023-05-15 00:00:00,56,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2023-05-15 00:00:00,67,1,1.0,15.0,1,100.0,1500.0,17,0.058823529411764705,0.8823529411764706
2023-05-15 00:00:00,67,14,1.0,6.0,1,100.0,600.0,8,0.125,0.75
2023-05-15 00:00:00,68,1,0.0,1.0,1,0.0,100.0,17,0.0,0.058823529411764705
2023-05-15 00:00:00,72,1,7.0,2.0,4,175.0,50.0,17,0.4117647058823529,0.11764705882352941
2023-05-15 00:00:00,73,1,0.0,0.0,1,0.0,0.0,17,0.0,0.0
2023-05-15 00:00:00,73,14,2.0,0.0,1,200.0,0.0,8,0.25,0.0
2023-05-15 00:00:00,84,14,1.0,0.0,3,33.33333333333333,0.0,8,0.125,0.0
2023-05-15 00:00:00,93,1,1.0,0.0,2,50.0,0.0,17,0.058823529411764705,0.0
2023-05-15 00:00:00,108,14,0.0,6.0,1,0.0,600.0,8,0.0,0.75
2023-05-16 00:00:00,7,14,1.0,0.0,1,100.0,0.0,10,0.1,0.0
2023-05-16 00:00:00,34,14,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-16 00:00:00,47,14,2.0,2.0,1,200.0,200.0,10,0.2,0.2
2023-05-16 00:00:00,51,14,2.0,0.0,1,200.0,0.0,10,0.2,0.0
2023-05-16 00:00:00,55,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-16 00:00:00,68,1,1.0,3.0,1,100.0,300.0,8,0.125,0.375
2023-05-16 00:00:00,75,14,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-16 00:00:00,76,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-16 00:00:00,76,14,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-16 00:00:00,77,1,0.0,0.0,1,0.0,0.0,8,0.0,0.0
2023-05-16 00:00:00,79,14,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-16 00:00:00,86,1,1.0,0.0,1,100.0,0.0,8,0.125,0.0
2023-05-16 00:00:00,89,1,1.0,0.0,1,100.0,0.0,8,0.125,0.0
2023-05-16 00:00:00,93,14,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-16 00:00:00,99,14,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-16 00:00:00,108,1,0.0,0.0,2,0.0,0.0,8,0.0,0.0
2023-05-16 00:00:00,108,14,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-17 00:00:00,14,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-17 00:00:00,23,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-17 00:00:00,47,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-17 00:00:00,50,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-17 00:00:00,65,1,0.0,1.0,2,0.0,50.0,10,0.0,0.1
2023-05-17 00:00:00,73,14,10.0,0.0,1,1000.0,0.0,3,3.3333333333333335,0.0
2023-05-17 00:00:00,85,1,1.0,4.0,1,100.0,400.0,10,0.1,0.4
2023-05-17 00:00:00,89,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-17 00:00:00,93,14,5.0,1.0,1,500.0,100.0,3,1.6666666666666667,0.3333333333333333
2023-05-17 00:00:00,98,1,1.0,2.0,1,100.0,200.0,10,0.1,0.2
2023-05-17 00:00:00,102,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-17 00:00:00,105,14,0.0,0.0,1,0.0,0.0,3,0.0,0.0
2023-05-18,91,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
2023-05-18 00:00:00,3,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,8,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,13,14,0.0,0.0,1,0.0,0.0,7,0.0,0.0
2023-05-18 00:00:00,23,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,25,1,0.0,1.0,1,0.0,100.0,19,0.0,0.05263157894736842
2023-05-18 00:00:00,25,14,2.0,4.0,1,200.0,400.0,7,0.2857142857142857,0.5714285714285714
2023-05-18 00:00:00,35,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,39,1,1.0,0.0,1,100.0,0.0,19,0.05263157894736842,0.0
2023-05-18 00:00:00,42,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,44,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,46,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,48,1,2.0,10.0,1,200.0,1000.0,19,0.10526315789473684,0.5263157894736842
2023-05-18 00:00:00,50,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,52,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,62,1,1.0,3.0,1,100.0,300.0,19,0.05263157894736842,0.15789473684210525
2023-05-18 00:00:00,64,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,77,1,1.0,7.0,1,100.0,700.0,19,0.05263157894736842,0.3684210526315789
2023-05-18 00:00:00,92,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,92,14,6.0,0.0,2,300.0,0.0,7,0.8571428571428571,0.0
2023-05-18 00:00:00,93,14,3.0,1.0,2,150.0,50.0,7,0.42857142857142855,0.14285714285714285
2023-05-18 00:00:00,95,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,99,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,108,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0
2023-05-18 00:00:00,108,14,0.0,4.0,1,0.0,400.0,7,0.0,0.5714285714285714
2023-05-19 00:00:00,21,1,5.0,30.0,1,500.0,3000.0,16,0.3125,1.875
2023-05-19 00:00:00,25,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,33,1,0.0,0.0,3,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,35,1,2.0,0.0,1,200.0,0.0,16,0.125,0.0
2023-05-19 00:00:00,44,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,45,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,47,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,48,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,67,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,68,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,77,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,85,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-19 00:00:00,85,14,1.0,0.0,1,100.0,0.0,3,0.3333333333333333,0.0
2023-05-19 00:00:00,98,1,2.0,1.0,1,200.0,100.0,16,0.125,0.0625
2023-05-19 00:00:00,105,14,0.0,0.0,1,0.0,0.0,3,0.0,0.0
2023-05-19 00:00:00,106,14,0.0,0.0,1,0.0,0.0,3,0.0,0.0
2023-05-19 00:00:00,108,1,0.0,0.0,1,0.0,0.0,16,0.0,0.0
2023-05-20,86,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
2023-05-20 00:00:00,3,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-20 00:00:00,4,1,1.0,0.0,1,100.0,0.0,12,0.08333333333333333,0.0
2023-05-20 00:00:00,15,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-20 00:00:00,28,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-20 00:00:00,34,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-20 00:00:00,73,1,0.0,1.0,1,0.0,100.0,12,0.0,0.08333333333333333
2023-05-20 00:00:00,87,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-20 00:00:00,91,1,3.0,0.0,1,300.0,0.0,12,0.25,0.0
2023-05-20 00:00:00,93,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-20 00:00:00,95,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-20 00:00:00,98,1,0.0,0.0,1,0.0,0.0,12,0.0,0.0
2023-05-20 00:00:00,99,1,1.0,0.0,1,100.0,0.0,12,0.08333333333333333,0.0
2023-05-21,74,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
2023-05-21 00:00:00,5,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-21 00:00:00,19,1,3.0,0.0,1,300.0,0.0,4,0.75,0.0
2023-05-21 00:00:00,25,14,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-21 00:00:00,65,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-21 00:00:00,73,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0
2023-05-21 00:00:00,92,14,10.0,0.0,1,1000.0,0.0,4,2.5,0.0
2023-05-21 00:00:00,93,14,4.0,0.0,1,400.0,0.0,4,1.0,0.0
2023-05-21 00:00:00,99,14,0.0,3.0,1,0.0,300.0,4,0.0,0.75
2023-05-22,16,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
2023-05-22 00:00:00,18,1,1.0,1.0,1,100.0,100.0,10,0.1,0.1
2023-05-22 00:00:00,23,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-22 00:00:00,41,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-22 00:00:00,47,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-22 00:00:00,51,1,0.0,4.0,1,0.0,400.0,10,0.0,0.4
2023-05-22 00:00:00,68,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-22 00:00:00,77,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-22 00:00:00,89,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-22 00:00:00,99,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-22 00:00:00,105,1,0.0,0.0,1,0.0,0.0,10,0.0,0.0
2023-05-22 00:00:00,105,14,3.0,0.0,1,300.0,0.0,1,3.0,0.0
2023-05-23 00:00:00,9,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-23 00:00:00,18,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-23 00:00:00,25,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-23 00:00:00,31,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-23 00:00:00,47,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-23 00:00:00,51,1,0.0,0.0,1,0.0,0.0,11,0.0,0.0
2023-05-23 00:00:00,76,1,7.0,5.0,1,700.0,500.0,11,0.6363636363636364,0.45454545454545453
2023-05-23 00:00:00,91,1,5.0,2.0,1,500.0,200.0,11,0.45454545454545453,0.18181818181818182
2023-05-23 00:00:00,93,1,0.0,1.0,1,0.0,100.0,11,0.0,0.09090909090909091
2023-05-23 00:00:00,105,1,1.0,1.0,1,100.0,100.0,11,0.09090909090909091,0.09090909090909091
2023-05-23 00:00:00,108,1,1.0,0.0,1,100.0,0.0,11,0.09090909090909091,0.0
2023-05-24 00:00:00,14,1,1.0,0.0,1,100.0,0.0,22,0.045454545454545456,0.0
2023-05-24 00:00:00,16,1,0.0,0.0,1,0.0,0.0,22,0.0,0.0
2023-05-24 00:00:00,18,1,0.0,0.0,1,0.0,0.0,22,0.0,0.0
2023-05-24 00:00:00,21,1,1.0,0.0,1,100.0,0.0,22,0.045454545454545456,0.0
2023-05-24 00:00:00,24,1,0.0,0.0,1,0.0,0.0,22,0.0,0.0
2023-05-24 00:00:00,25,1,0.0,0.0,1,0.0,0.0,22,0.0,0.0
